tweet,label
त्याच्या नावतच चू आहे,1
अरे बाबा खरंच आहे 🤣🤣🤣🤣,0
कोरोना योद्धा,0
बरोबर काहीतरी भानगड आहे. भारत सरकारने यांच्यावर बारीक लक्ष ठेवले पाहिजे हा नक्की तिकडे जाऊन काय करतो आहे. जरूर काहीतरी धागेदोरे सापडतील या बॉलिवूड वाल्या जिहादी मानसिकतेच्या अभिनेत्यांची..,1
मग काय सांगशील ज्ञानदा😃,0
अकलेचे लावत आहेत की... हे ही लावण्यात का राजकारण? .... 🤣,0
महाविद्यालयात जाण्याऱ्या पोरांना सुद्धा मोबाईल च आमिष दाखवून ख्रिश्चन धर्माचा प्रसार करायला लावतात. मुंबई मध्ये सिग्नल ला पॅम्पप्लेट घेऊन उभी असतात.,0
संयुक्त महाराष्ट्र करण्यासाठी हुतात्मा झालेत हाजारो लोक उगच तोंडाच्या वाफा काढू नका शेखर गुप्ता.,1
"अगदी बरोबर.पण घरच्याच लोकांना जबाबदारी देऊन  काय सांगू पाहत आहे.  कर्तुत्ववान लोकांचा अभाव झाला की काय? की  विश्वास उरलेला नाही?चाटूकारपना ठीक आहे पन तो फक्त तळपायापर्यंत मर्यादित ठेवा, वर कशाला जात आहात?",1
डुक्कर आणि गाढ़व,1
मनसे सोडताना मराठी सोडली आणि भाजप मध्ये प्रवेश करताना अक्कल विकली...... आता असे नेते अजून काय करू शकतात..... 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,1
ह्या वेळी झोपला होता का??? की भाजप सरकार म्हणून डोळे मिटले होते???,1
"कटुता वाढली तर मदत देणार नाही काय केंद्र? एवढा माज करू नका भातखळकर, जनता तुम्हाला उचलून आपटेल येत्या काळात, जनता सुज्ञ आहे",1
सत्यं ब्रूयात,0
शंकर नगर वीज उपकेंद्रातील रोहित्र पुन्हा कार्यान्वित,0
बांबू तर पडणारच😁😅,0
जनतेच्या मनातील मुख्यमंत्री हे देवेंद्रजी फडणवीस च होते मग हे भिकारी आले यांचे 50 त्याचे 50 घेऊन आणि बसले घरात,1
तुम्ही मनात कसे शिरणार रे ते पहिले सांग?आखा जन्म जावा लागतो तेव्हा मन कळत.तोपयेत बार्हिगत सोंदर्यच बघ,0
ही ही हा हा,0
गुलामाच्या ट्वीटबाबत आश्चर्य वाटत नाही. पण  पत्रकार किती उघडपणे आणि निर्लज्जपणे  करत आहे याची खंत वाटते. संपूर्ण  नेटवर्कशी डील झाली आहे. लाचार ‘माझा’वाले फक्त वरचा आदेश पाळत आहेत.,1
सरकार आहे की शाळा.तुमच्या सरकारच्या कानात कुर्रर्र.,1
वर्तमान पत्र आणि टीव्ही चेनल गुलाम बनवले की विरोध संपतो इथे नेला देश माझा?,0
तानाशाही सरकार।,1
मूर्ख शिरोमणी,1
"हे पण आवडत नाही, बस डोक दुखलं की च 😂",0
ज्यांचा रक्तात गोडसे आणि माफिवीर आहेत त्यांच्याकडून दुसरी काय अपेक्षा करणार?,1
कोरोनाच्या निर्शेवण्या दिसांनी मनाक उमेद हाडपी खीण,0
चुटिया मोथेर्चसक्सगड्ड्ड्ड्द,1
घ्या लावले दिवे ...भारतीय भ्रष्टाचार पार्टीत्या नगरसेवकाचीं चुक नाही आहे...त्याचे शेटच तशे आहेत तर काय करणार . माहित आहे शेट सर्व विकत आहे तर नगरसेवक हात साफ़ करुण घेणारच ना....,0
आणि ती काळी असली तरी स्वतःचा रूप लपवायला   मध्ये जाऊन ट्विटरच फेसबुक नाही करत...500 ₹,1
तुझ्यासारख्या पाळलेल्या श्वानांना उत्तर देण्याची गरज नाही. त्यांनी लक्ष द्यावे तेवढी तुझी लायकी च नाही.,1
काळजी नसावी.. संघाने आपले चड्डी कमांडो रेडी ठेवले आहेत. शेठनी आदेश दिला की लगेच गालवान कडे कुच करणार!,1
"कामगार कायदे रद्द का केले रे भाऊ ? अरे पिट्या, जेणेकरुन मोठ्या भांडवलदारांना जनतेकडून गुलामासारखे  काम करुन घेता यावे.",0
69000 महा घोटाला,0
🤣😂😅 बोभाटा करु नका लोकं मारतील तुम्हाला,1
"आई ती आई असते,",0
टीप वाचून पण फॉल्लो केलेत यातून तुमची मानसिकता दिसून येते??  विचार पटत नसतील तर  करा मी इथे चर्चा करायला येत नाही मत मांडायला येतो आणि व्यक्तिगत रित्या ना मी कुठल्या पक्षाचा ना कुणाचा समर्थक पण संघी विरोधी आहे आणि राहील 🙏 थांबतो,0
"हे ब्राह्मण पण म्हणत आहेत ना! सतत त्यांना ,पेशव्यांना, मुख्यमंत्र्यांना जातीवाचक टार्गेट केलं जात आहे.",0
"जो दम दाखवेल त्याला  बॉर्डर वर सोडून यायला पाहिजे,,,,,,,त्यात एक नंबर 56 इंचाचा पिछवाडा असलेला गृहखातून टकल्या",1
रेंटल मुल्ला 😂😂😂👇👇,1
साहेबांनी गाठोडं बांधायला लावले शेवटी टरबूज ला,1
किती साधे पणाने सांगितला आपण.यांची लायकी नाही .,1
अरे  बिनडोक काळतोंडया दगडी कोळश्या देशी हातभट्टी ची ढोसून बरळतोय काय रे डुकरा .....😡,1
"अनुपासोनी ब्रहामांडा एवढा होत जात असे, तयासी तुलना कोठे मेरू मांदार धाकुटे",0
डांगीत दम नाही त्यांच्या। नाहीतर जर आता नाॅन -पीजेपी सरकार असती तर केवढा बवाल केला असता। राजीनामाची मागणी केली असती ती पण आक्रमकपणे। आता डांगीत शेपूट घालून बसलेत। ती शेळी कुठयं जी साधूंची हत्या झाली तेव्हा लय भुंकत होती आता बाहेर निघत नाही।,1
आज परश्या आणि बाकी टोळक त्यांना जेवण देणार अशी अफवा उठवली असेल कोणीतरी ...,0
तुम्हाला कुमुद नाईक आणि अन्वय नाईक प्रकरण आठवत असेलच तेंव्हा एक हिंदू आणि मराठी कुटुंबातील मायलेकानी तुमच्या मुळे आत्महत्या केली याची तुम्हाला लाज वाटतं नाही का ? का ते मराठी होते म्हणून तुम्ही पैसे नाही दिले का?,0
"भाजपा सरकारणी पाळत ठेवलेली  विद्यार्थी संघटना जी कुत्र्यासारखी ह्या निर्णयावरती गोंडा घोळत आहे,त्या संघटनेला विचारतो कितीला विकलात तुम्ही,पण आम्ही लढत रहाणार शेवट पर्यंत जो पर्यंत न्याय मिळत नाही तोपर्यंत.निषेध असो ह्या  आणि  चा.",1
रसभरी,0
"मोदी साहेब या कोरोनाच्या काळात तसे पण कर्मचारी घरीच होते, आत्ता कायमचं घरी राहावं लागेल असे निर्णय नका घेऊ. देशाची परिस्थती सावरायची आहे तुम्ही अजुन बिघडवताय. पुन्हा विचार करा त्या कर्मच्याराचा जानी तुम्हाला वोट दिलं.",0
महाराष्ट्राचा विचार कर 😂 आपल्या घरात महाराष्ट्र सरकार घालत ....  च नाही,1
खरंच नमुना आहे फेकू..,1
बाबा तुम्हीच....🙌🏼.बाकी सगळे तर मला इथून हकलायलाच बसलेत🙄,0
संज्या ला चपलेने हाणा..,1
करमुसे च्या पोस्ट पहिल्या होत्या का तुम्ही एकदा पाहून या मग कळेल का फटके पडलेत ते,1
आणि रौत ? ढ मराठी,1
"तुमच्या मशिदीतले आणि चर्च चे द्या की पैसे मग, आणि असे भिकार सल्लागार असल्याने 10 वर्षात काँग्रेसने देश तळागाळाला नेऊन ठेवला होता.",1
सर्वात जास्त कोरोनाग्रस्थ शहर असून लगेच कोरोनामुक्त हे आदुच करू शकतो 😂😂😂,0
ते नेहरू चे पुस्तक 'डिस्कवरी ऑफ इंडिया'  यात शिवाजी महाराज यांच्या बद्दल काय बोलले ते ही कुत्र्या,1
"साधा सरळ हिशोब ठेवावा, म्हणजे कसं कोलायला बर पडत.🙌",1
बिशुद्ध देशी सैलून 😂😂,0
"महाराष्ट्रात सरकार काय बदललं , महिलांना खालच्या भाषेत ट्रॉल्ल करणाऱ्यांची फाटायला लागली.......ये डर जरुरी है.......",1
"वासराच्या कळपात लंगडी गाय शहाणी, असाच काही आशिष जाधव आणि खांडेकर, संज्या यांचं झालं आहे...करण मराठी पत्रकारितेमध्ये अजून अर्णब गोस्वामी सारखा पत्रकार नाहीये.",0
अहो भाज्यपाल  ह्याला तर ओढून चो.. कपाळाला लावणे म्हणतात 🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
"जो पर्यंत भुशारी फसं20 आहे तोपर्यंत त्याला सत्ता मिळणार नाही, कारण शिवाजी महाराज, शाहू, फुले,  आंबेडकरांच्या महाराष्ट्रामध्ये नाना फडणवीस सारख्या बारभाई कारस्थान करणाऱ्या माणसाला जागा नाही",1
भाजप चा काय संबंध🤔 उगाच कायतरी,0
नाही करणार भाऊ😀😀,0
"शिक्षण परदेशात घ्या नाहितर हिमालयात घ्या, भाषेवरून समजत की संस्कार चांगल्या घराण्यातले आहेत कि फाटक्या घरातले.... फाटक तोडया कुठला",1
पोलिस अधिकाऱ्यांनी सरकार पडायचा प्रयत्न केला ? थोड़े दिवसांनी म्हणतील कि साहेब सांगितले होते...कि गड्या आपलं गावं बरं..,0
फ्री मंदिर,0
आणि हो जनता एवढी मूर्ख नाही. खरोखरच जुमला असता तर दोनदा प्रचंड बहुमत दिलं नसतं. जनतेला स्वच्छ दिसत कोण जुमलेबाज आणि कोण काम करणारा.,1
सीएए विरोधक गद्दार किंवा देशद्रोही नाहीत: हायकोर्ट,0
तुम्ही घरात बसून कंठाले आहे मानून कोरोना ला मनात आहे का साहेब,0
"हॆ अशा धमक्याना आमची शिवसेना रणरागिणी असेल किंवा इतर शिवसैनिक आम्ही अशा थातूर मातुर आणि कोणत्याच धमक्याना घाबरणाऱ्या पैकी नाहीत,शेलार तुज्यात दम असेल तर शिवसैनिकांशी समोर येऊन लढ",1
माझं 50 वर्षाच राजकारणचोंग्यानी एक दगड मारुन डांगीत घातलं.-आधारवड😂😂,1
27 तासात 23 ..तुमची लायकी दाखवून दिली.ह्याच्यापेक्षा जास्त    असतात,1
म्हणजे ज्या वेळेस तज्ञ उपाय योजना करण्याचासल्ला देत होते त्या वेळेस हे महाशय टाळ्या थाळ्या वाजवून दिवे पाजळत होते,1
सगळीकडे बोंबाबोंब चालू होते मग मटणावर अवलंबून असणाऱ्या समुदायाचे व्यवसाय व त्यांची दरवाढ का सतत होत आहे कोण ठरवते सरकार यावर का निर्णय घेत नाही,1
"सत्तेचा माज प्रत्येक ठिकणी असतोचं, सत्तेचा गैरवापर झाला की विरोधक लोकशाहीचा गळा घोटल्याचा आरोप करतात. विरोधक सत्तेत असताना तेच करतात, जे आता सत्ताधारी करतायत.56"" छाती तालिबानवर बोलत नाही ती त्यांच्या तालीबानी प्रवृत्तीमुळेच...",1
प्रत्येक सर्व्ह मध्ये उद्धव साहेब हेच चांगले मुख्यमंत्री आहेत .मग विरोधकांना मिरच्या का झोंबतात .2024 मध्ये पंतप्रधान मोदी सहीत तुम्हाला ही घरीच बसायचे आहे. मग वाजवत बसा थाळ्या.,1
"छान आहे आजुन काय पाहिजे फकीरन म्हणून घ्यायचं आणि कधी प्लेन कधी कार घेत राहयाच बाकी आम्ही आहोत पेट्रोल डझेल वरून टेक्स द्यायला, रोड वरून टोल द्यायला चलान द्यायला,तुम्ही आपलं मस्त ऐश करत रहा, जनता उपाशी आणि शेट तुपाशी.आता ही कार  प्रॉपर्टी आहे की पक्षाची?",1
आज तू सिद्ध केलस कॉप्या करून पत्रकार झाला आहेस तू चोरमोरे,1
किती वेळा तुझी लायकी काढायला लावतेस मनु..😂😝,1
"“शरद पवार, सहकार क्षेत्रातील विद्यापीठ आहे. अमित शाहांना काही अभ्यास करायची गरज असेल तर पवार नावाच्या विद्यापीठाकडे जायला पाहीजे."" : संजय राऊतहे बघा विश्वप्रवक्ते... दोन दिवस दिल्लीतील युवराजांची चाटुन बरोबर मुळ मालकाकडे आलं...😁पवार नावाचे विद्यापीठ...🤣🤣🤣",1
नानाची टांग मला काय समजेना अरे😖😖😖,1
"कृष्णकुंज वर येरझाऱ्या कशाला मारत होते, थोडे दिवस महाविकास आघाडी वर बोलणे सोडून द्या लगेच  ची चौकशी लागेल, म्हणून जोरजोरात ओरडत आहात स्वतःची बाजू सांभाळून घेण्यासाठी",1
चूतिया फ्रॉम कांग्रेस,1
ज्याची खावी पोळी त्याच्यासमोर पत्रकार लाळ गाळी.आता नवे मुख्यमंत्री पोळी चे तुकडे टाकतील म्हणून त्यांचे गुणगान.,1
आता भाजप लां पण जनाब सेना म्हणायचं अतुल-निय ..शेम्ब्डु तुमच्या नाकाला आणि तुम्ही हसा लोकांना .,1
घरात जेवायला वाढत नाही म्हणुन नाकातल मेकुड खाणारा माणुस शिवसेना संपवायची गोष्टी करतोय 😂😂😂अखिल मोठा भाई मेकुड खाणारी संघटना😂😂😂😂😂😂,1
"पहिला लसीचा डोस घेतल्या नंतर नमूद कालावधी नंतर अनेक ठिकाणी प्रयत्न करून सुद्धा दुसरा डोस मिळत नाही आहे ,सगळी कडे वशिले बाजी सुरु आहे साहेब दुसरा डोस मिळाला नाही तर पहिला डोस  व्यर्थ आहे",1
अनिल परबांना रामदास कदम का म्हणाले? 'या हरामखोराला आवरा',1
माणसाने:- कोरोनाबाबा ला सहज विचारलं तू प्रत्येक ठिकाणी जातो पण तू मतदानाच्या ठिकाणी का ?? प्रचारसभेत का जात नाही ?? कोरोना :- आते 18 वरीस त पुरा हू दे भो,1
भोकसत्ताचा दाखला देत आहेत.... 😂😂😂😂फेकसत्ताला प्रेस कौन्सिल ने ठोकले आहे अनेकदा खोट्या बातम्या देतात म्हणून 😂😂😂😂 .,1
म्हणजे कॉंग्रेसला संपवणार!!!,1
शेतकऱ्यांचा आत्महत्यांवर वाढत्या महागाई वरबेरोजगारी वरभ्रष्टाचारा वरबोलू नका पन कोणाच कुत्र मेल  आईस्क्रीम खाणार कुत्र दाखवत बसाकुत्र्यां सारखीच अवस्था आहे तुमची बिस्किट टाकल कि भुकायच,1
शिवसेनेवर कुत्र्या सारखे भुंकून आणि भीक मागून केंद्रा मध्ये कोंबडी चोराला मंत्री पद मिळाल आहे..... बरोबर ना?,1
टीप वाचली ना🙄मग ज्याची असेल तो बोलला असेल,1
"साहेब लसीकरणात तरी राजकारण करू नका ,आम्हा गरीब जनतेला लस तर उपलब्ध करून द्या ,नंतर राजकारण करा नरेंद्र मोदीसारखे",1
"हिंदूना टपल्या कमली मारते. हिंदू कमजोर, पिडीत आणि डरपोक असल्याचं भासवते कमली. अस करून हिंदूचा अपमान करते कमली.",1
मोदी काय उद्धव काय उंटावरून शेळ्या हाकत आहेत...,1
तरीही महाराष्ट्रात राज्य सरकार काही स्वतःहून कमी नाही करणारते फक्त वसुली करणारबाकी केंद्राने करावे,1
86% अल्पभूधारक शेतकरी ह्याचा सोर्स पाठव नाहीतर तू 2 बापाचा .,1
संस्कार...आणि राणे फॅमिली दूर दूर पर्यंत काही संबंध नाही येत..महाराष्ट्र ला शिव्या देउन मोठे झालेला.. काय बोलायच अक्कल शून्य फॅमिली...,1
"केंद्र सरकारला वाटतं, बिचाऱ्या अदानी-विलमरचा फायदा व्हावा म्हणून तेलावर आयात कर कमी करतो, बिचाऱ्या सुरतेतल्या कापड मिल मालकांचा फायदा व्हावा म्हणून रुईवरचा आयात कर कमी करतो, काय मारतो का शेतकरी ऐवढ्यानं.",1
केंद्र सरकार ला घसा कोरडा होई पर्यंत बोंबलत असता की सर्व खासगीकरण करत आहे मग तुम्ही कोणतं वेगळं काम करत आहात.कोणाचा बुडाखाली किती अंधार आहे ना ते कळत जनतेला उगाच लोकांना मूर्ख बनवू नका.,1
", ,  सध्या फक्त महाराष्ट्रात काय ते काम करते. ची धाड. चौकशी. ची चौकशी अशा  करायच्या २-५ वर्ष  सुरु. व्यक्तिला बदनाम करायचे. जेल मधे टाकायचे. शेवटी हाथी काही लागत नाही. तोपर्यंत सत्तांतर होते. 2  मोदी आले आणि फडणवीसचे  भरुन पुरावे. सर्व खोट",1
,1
"जनतेला कधी मिळणार ? सेलिब्रिटी, मंत्री सर्वांना डोस मिळतात.. कोविषिल्ड लसीचा दुसरा डोस कुठे उपलब्धच नाही मुंबई मध्ये..",1
"भक्तांची आणि भाजपाची,कंगना = कंगाल = बेरोजगार",1
"चा नारा देत शेतकरी आंदोलन हा आमचा   आहे असे ओरडणारे  , सेलिब्रिटीज आणि मूर्ख भक्त आज इस्राईल  वर बोलत आहे. मूर्खपणाचा कळस",1
"हो आहे ना.भ्रष्ट्रवादी काँग्रेस, बिग्रेड, आणि यलगार परिषदेचा करता करविता. कोण ते तुम्हाला चांगलाच माहीत असेल.",1
"सेवा हस्तांतर झालेली नाही तर ता कसला पाच वर्षाचा मागतात,चोर पालिका चोर शासन चोर नगरसेवक",1
उद्धव ठाकरेंच्या भाषणामुळे विरोधकांना चिलमीत जास्तीचा गांजा भरुन 'दम मारो दम' करावं लागलं:,1
ह्यांनाच संपवा ना !! ना रहेगा.......,1
झालं.. शेणकिड्यांना लावलं तुम्ही कामाला..,1
"बाहुबली अख्खा धबधबा चढूनवर गेला, कशासाठी..बाईचा नाद लै बेकार ओ.. 😎😜😁",1
विष नसलेला साफ सारखा सारखा फणा काढत आसतो हे दाखवायला कि मि खूप भयानक आहे ...तसाच भाजप मधल्या काही बाड्ग्या ची अवस्था झालीय..... उगाच ....फणा काडून फूस फूस करत असतात दिवसभर😀😀😀😀😀,1
महाराष्ट्र की महा वसुली सरकार,1
च्या मायला भंगार वाल्याची फाटली वाटत😂😂😂,1
"ही बाई पत्रकार आहे की कुत्रकार आहे आधारवड ची, असे पण हिला कधी न्युज वर पाहिले नाही की पेपर मध्ये नाव वाचले नाही",1
यु आर महाराष्ट्र द्रोही. व्हाय डोंट यू गो टू गुजरात टू लिव्ह देअर?,1
दारोदारी जावून धमकावून दुकानदारांना बंद करायला लावणे म्हणजे बंद नव्हे. उस्फुर्त होतो तो बंद. आजचा बंद सपशेल फसला. तोंड काळे करायची वेळ आली आहे महा भकास आघडीवाल्याना. सरकारने जनतेवर लादलेला आणि पूर्णपणे फसलेला हा पहिलाच बंद असावा.,1
"७०० शेतकऱ्यांचा  बळी गेल्यावर डोळ्यावर झापड ठेवलेला बुझगवणा नको, देशप्रेमी नेता हवा देशाला.. ज्याचा जय जवान जय किसान ह्या स्लोगन वर खरा विश्वास आहे आणि जो बेगडी नाही.",1
महाराष्ट्राच्या मराठी संस्कृतीची वाट लावून बिहारी हिंदी संस्कृती आमच्यावर लादण्याचा प्रयत्न करु पाहणाऱ्या  भय्या पक्षाने आमच्या संस्कृती वर न बोललेलेच बर.,1
मुगल शासन आला आहे.,1
"नाही, मी चूक ही असेल, दाखवा मग तुम्ही मी चूक आहे ते. एवढी चिडचिड का करत आहात? मी तेच तर विचारतोय ना तेंव्हापासून, तुम्हीच उगी बरळत आहात, चला अनिल भाऊ येऊ द्या 5 काम.",1
बघा गाढव आता सिंहाची जागा घ्यायला निघालय पण त्याला काय माहिती आपली औकात उकांड्यावर लोळायची आहे 😂😆🤣,1
ला पाठवाव लागेल म्हणजे काय ? तूमच्या घरची आहे काय,1
तुम्ही महाराष्ट्र द्रोही 😂😂😂मराठी अस्मिता रागावली.,1
तोटी चोर,1
भाजपला गाळात घालण्याच काम बरोबर करेल राणे,1
"मूर्*/ चुत* बनवण्याचे धंदे बंद करा.पेट्रोल,डिझेल,महागाई वर सरकार मिळवली आता भाव का वाढवल्या.गाडी काढली की तुमच्या केंद्र सरकार विषयी मराठीतील सर्व शिव्या महाराष्ट्र देत आहे.मीडिया मॅनेज म्हणजे प्रॉब्लेम संपत नाहीत.तीच जनता तेच प्रॉब्लेम घेऊन जगते. .//…",1
"असा अधिकारी जेव्हा समोर येतो ना, तेव्हा भल्या भल्या गुंडांची फाटते. तू समोर येण्याचा प्रयत्न कर तुझीही फाटेल. आता काय हे  विस्कटून विचारू नकोस.",1
ज्या भेकाळ मिडीया ची हिम्मत नाही खरं बोलायची अश्याचा बायकाॅट करायला पाहिजे,1
"कृपया साडीच्या पदराने चेहराझाकू नका, फक्त मास्क वापरा......तो व्हायरस आहे तुमचासोयरा नाही.....😳😳😂😆😂😝😀😀🤪😜😆",1
पळकुटे 😂😂👌👌 गंज गेला असेन आता,1
एकटा गौतम गंभीर आख्ख्या शिवसेनेला पुरून उरला ...,1
"रविशकुमार,कन्हैया,केजरी,अखिलेश,लिब्रांडूज,काँग्रेसी अजून दूसरे काय करताय !!!! ",1
इतक्यात घाबरला ... मला निघायला सांगतो ते.. मी इथेच आहे तुझा कार्यक्रम करणार पण आणि बघणार पण ...,1
तीळ गूळ घ्या आणि भोसड्यात जा...,1
नाना तेवढा तोंडात या शब्दा ऐवजी दुसरा शब्द हवा होता…😂😂😂,1
मृतांच्या टाळूवरचे लोणी खाणे म्हणतात याला..,1
मी कोणत्याही पक्षाचा कार्यकर्ता नाही. पण मला हे नक्की समजलं की लायकी पेक्षा जास्त माज हा बाप राजकीय नेता असल्यावरच येतो हे नक्की. एक साधा प्रश्न की प्रत्येक नेत्या ला आपल्या चिरंजीव मध्येच का पुढचा उमेदवार दिसतो. ह्या माणसाची मंत्री बनायची लायकी नाही हे 101% खरे आहे.,1
चोरून महाराष्ट्रभूषण आणि चोरुनच अस्ती विसर्जन.. जन्मच चोरी करण्यात गेला.,1
"येत्या काही दिवसात आपण स्त्री शक्तीचा जागर, उत्सव साजरा करणार आहोत आणि त्याआधी असे हे घडणे म्हणजे त्या शक्तीचा घोर अपमान आहे. लाज वाटते या खुर्ची साठी हपापलेल्या आणि घरी बसून कामकरण्या  सरकारची.   .//…",1
"दिल्ली बॉर्डरवर शेतकऱ्यांना लंगर, दूध, भाजीपाला, रोटी मशीन यानां पैसे कोण देताय हे विचारणाऱ्या लोकांसाठी,👉नोटबंदी मध्ये अचानक भाजपची सगळ्या देशभरात टोलेजंग ऑफिसेस उभी कशी राहिली याचे प्रश्न पडलेत कधी?👉मोदीजी १० लाखाचा सूट कोठून घालतात आणि तैवानी मश्रुम कुठून आणतात याचे",1
स्वताःच्या पैशाने गाडीला पेट्रोल भरा .मग कशी फाटेल तुमची .लाज वाटली पाहिजे समर्थन करताना .डोक्यावर पडलाय काय तुम्ही ?,1
😂😂😂😂👍👍👍 नंतर तुच बोंबलत बसशील हा🤣🤣🤣,1
खेकडा / गांडूळ / दुतोंड्या...कोणासोबत तुलना योग्य होईल रौतची?,1
वरण भात खाणारी आम्हाला शिकवायलीत आता.....हाड फेकून मारायला पाहीजेल ह्यासनी! .,1
आज पुन्हा एकदा सिद्ध झाले की ‌जनता उद्धव साहेब ठाकरे यांच्या सोबत आहे.बाकी महाराष्ट्र दौही यांनी कौल बघून बांगड्या फोडायला सुरुवात केली तरी चालेल.,1
"भाजप म्हणजे लबाड ढोंगीहे जनतेला कळलं आहे, जागृत व्हा",1
पैश्यासाठी लाचार झालेले वकील ......😓😥😢,1
पेट्रोल डीझेलचे दर कमी करा म्हणून जनता बोंबलून मेली पण लबाड मोदींना ती ऐकू आली नाही. जनतेची मागणी म्हणून नाव बदलले म्हणे.,1
"अनोळखी नंबर वरून हे असले  येत आहे हे प्रत्येक आहे, आणि पैसे लुबाडाचे व्यवसाय आहे,  याची कोणीतरी दखल घ्यावी.",1
"ए छपरी , चल निघ. इथं घाण करायची नाही.",1
सर्वच चोर आहेत,1
"एका मराठी वाहिनी वर काल ओझरते बघितले""उद्या ठाकरी तोफ धडाडणार ""काय बोलायचे कळत नाही...तोफ काय? धडाडणार काय?ते सभागृह आहे रणांगण नव्हे साधी पण प्रामाणिक उत्तरे द्या खूप झाले.मग खेळा फेबु फेबु",1
शिवसेना खंडणी टाईप करून बघा... !,1
भंगार झालंय ते संदीप... ओव्हर हाईप,1
ये लांड्या एवढ्या माज नको येवू देवूस सत्तेचा समजल ना ती पण लवकरच जाईल 😂,1
त्याचा तेरावा घाला आज..😂😂,1
झोपेतून उठा राऊत. भाजप सरकार नाही सध्या महाराष्ट्रात. राज्याचा ऊर्जामंत्री आपणच आहात. गोळ्या संपल्या की डोक्यावर पडलात? 😂😂,1
ते तुम्हालाच शोभत कप बश्या निलंबित आमदार. नौटंकीपणा करणं हे भाजपचा अजेंडा आहे.,1
बरोबर आहे. असंच होणार व मराठी कुत्रकार तीच बातमी उचलून धरणार.,1
स्वतः च कर्तुत्व नसेल तर प्रसिद्धी इतरांच्या आयुष्यात काड्या करूनही मिळते  😡,1
"निरगुडकर साहेब, कुत्र्याचं शेपूट आहे ते!!",1
मोदींनी  क्रिकेट मध्ये १०-२० वर्ल्ड कप आणून दिले का काय मग स्टेडियम ला नाव द्याला..,1
ह्या बाईला गप्प बसवा रे कुणीतरी. किती हा आक्रस्ताळेपणा! ,1
अहंकार कमी करा जरा आधीच दोन वेळा नाकारलेय तुम्हाला..आता तुम्हाला शेठ बोकांडी अजून एकदा बसवून घ्यायचा असेल तर आम्ही काय करणार..घ्या बसवून..😂😂😂,1
"अहो, भर विधानसभेत अश्लील चित्रफिती पाहणारा आमदार तुमचा. बलात्कारी आमदार कुलदीप सेंगर तुमचा. युवतीची लैंगिक छळवणूक प्रकरणात मंत्रीपद गेलेला जारकीहोळी तुमचा. पोरीपळव्या आमदार तुमचा. कुणाला तत्वज्ञान शिकवताय?",1
"खासदार आहेत ते,तुम्हा चोम्यांना ते फाट्यावर मारतात म्हणून,जर सिरीयस घेतलं तर पद्धतशीर लागतील.",1
ह्यांची हकालपट्टी करून आणायचं कुणाला कल्याण-डोंबिवलीला ६५०० कोटीचं गाजर दाखवलेल्या 'फेकू'ला का?,1
करू नाही योग्य कार्यक्रम शिवसैनिकांनी केला...शिवसेना अंगार हैं बाकी सब भंगार हैं..!,1
"महा भिकारी आघाडी चे तीन शिलेदार😃😃😃 दिला नाही,इंधनावरील कर केंद्राने कमी करावा,2007 08 पासून ची रिजेक्ट झालेली 90 कोटींची बिले पास करणारे,मंत्री,आमदार यांना20 लाख गाडीसाठी देणारे,बलात्कारी मंत्री असणारे,स्त्रियांना सन्मान न देणारे,हरामखोर,भ्रष्ट सरकार😡लाळ, बाळ, पाळ😡😡😡",1
"पुढचे ४ महिने राज्य बंद करायच्या तयारीला लागले , जे ३ टाईमाच्या जेवण साठी झगडत आहे ना ते हि तुमच्या सारखे हाडा मासाचे मानस आहे एवढा तरी भान ठेवा.",1
बकलोल नेता,1
माझ्या शेटाचे जळतज्ञ आहेत हे ह्यांना काय लवडा कळते  मध्ये बसून थोडं बाहेर निघा म्हणा आणि पायाला चिखल लागू द्या तेव्हा कळेल लोकांच्या प्रतिक्रिया काय आहेत मदत द्यायची सोडून तुम्ही दुसरा विषय काढता का च भोक तुमच्या,1
