tweet,label
तुम डल्ले हो शाले ब्राम्हण हो नहीं सकते तुम बल्कि हिन्दू ही नहीं है तू,1
तेरे बाप ने हराम का माल कमा के रखा है तुझे क्या फर्क पडेगा जेएनयु मे ४०% बच्चे गरीब घरो से आते है ये लडाई उन गरीब बच्चो के लिए लडी जा रही है फेकु के पास मुर्ती बनाने दिये जलाने जैसे फालतु कामो के लिए पैसे है पर शिक्षा के लिए नही,1
अरे विष खोपडे अभी तक तू समझा नहीं क्या वो तेरे जैसे कि बात कर रहे हैं।,1
दोगली पादुकोण समझो लोगों इनकी फ़िल्में देखने से अच्छा भिखारियों में खैरात बाँटना या किसी भूखे को भोजन देना,1
जितना तू मोदी और शाह को गाली दे देता है ना यही सबूत काफी है।कि मोदी कितना TOLERANT है।,1
जी कब तक छुपकर गोरिल्ला युद्ध करेंगे और अरविंद केजरीवाल से। की तरह जिगरा रखिये और खुल कर मैदान में आइए। दिल्ली को आपकी जरूरत हैं।,0
अंडभक्तों के जीजा ने फ़िल्म के समर्थन में बोल दिया है और इसी के साथ अन्धभगत बिल की तरफ वापस भागना शुरू। nbt in PsHPea kcf,1
प्रियंका ने मारे गए पत्थरबाजों को शहीद कहा ये भाई-बहिन का बस चले तो बियर-बार में दारू पीकर मरने वालों को भी परमवीर चक्र दे दें। 😂😂🤔,1
इसलिए यह सूअर कहलाते है।,1
बिहार में माइक लेकर ICU में घुसने वाली अंजना ओम हिरण्यकश्यप ने राजस्थान में 106 बच्चों की मौत पर मुँह पर टेप चिपका रखी है 🤣🤣,1
भले ही स्कूल नहीं गया वो लेकिन देश द्रोही गद्दारों आतंकवादियों का और टुकड़े गैंग का समर्थन नहीं करता एक सच्चा राष्ट्रभक्त है,1
यह नेता जी नहीं यह कोई नेता जी के पीछे छुपे हुए बहरूपिया है । इनको अपने नाम से एकाउंट बनाना चाहिए,1
बीजेपी फिल्टर मशीन इसके अंदर एक तरफ से कलाकार घुसता है दूसरी तरफ से देशभक्त बाहर निकलता है,0
अबे bsdk कितना बकवास करेगा,1
मैं देश के साथ हु ग़द्दारों के नहीं पहलें एक जिन्ना था आज हज़ारों है आओ उनकी भाषा में ही उनको जवाब दें।,1
आप अपने बारे बता दो भर्ती के बारे में पूछता हु की कब दोगे तो मुख्य से जबान या हाथ से उंगली काम नहीं करता बीजेपी मतलब कमिशन खोर और युवा के साथ धोखा देने वाली पार्टी,1
पति मर जाए चलेगा लेकिन सौतन विधवा होनी चाहिए यही हाल भक्तों का है देश बर्बाद हो जाये लेकिन मुसलमान परेशान रहना चाहिए,1
बाप को बचा नहीं पा रहा है और देश बचाने निकाला है ये गजोधर।,1
मोदी जी इस ढोंगी मटन छाप पंडित के साथ एक सेल्फी ले लो मरा जा रहा,1
ये गुफा की पैदाइस है ये साला क्या खण्ड खण्ड करेगा।,1
बेवकूफो की कमी नहीं इंडिया मे कोनसे व्हाट्सप्प की दुनिया मे जी रहा हे ये अंधभक्त,1
अबे निकाल कौन रहा है,0
अरे गद्दार हिंदु तुमको तो यही रहना हैं । कौन रखेगा तुमको,1
हे माता एक बार नासा की ऑफिशियल साइट पर भी जाकर चेक कर लिया होता | पता नहीं आपने सिविल सर्विस की परीक्षा कैसे पास की थी शर्म आती है हमें,1
"जो हाथों मैं ""तिरंगा"" लेकर विरोध कर रहे है वो ""देशद्रोही"" जो हाथों मैं ""भाजपा"" का ""झंडा"" लेकर समर्थन कर रहे है वो ""देशभक्त"" ये कैसा न्याय है भाजपा का",1
भाजपा के हालात इतने ख़राब हैं कि आदमी रात में पेशाब के लिए भी उठ रहा है तो भी बीजेपी के खिलाफ़ 2-4 ट्वीट कर कर के ही सोता है 😜 😜 😜 😜,1
कांग्रेस सेवादल की किताब में छपा- नाथूराम गोडसे और वीर सावरकर के बीच समलैंगिक संबंध थे khabar ndtv com news india con…,0
अबे घोंचू साफ सफाई तो MCD करवायेगी या उसका नाम लेने मे फटती है या बीजेपी रूलिंग MCD का काम भी केजरीवाल ही करे,1
मरने वालों को समझ में नहीं आया क्या कि वह गधी को मार रहे हैं या भैंस को मार रहे हैं,0
क्या मोदी जी ने घर में शौचालय नहीं बनवाया है लोग सुबह सुबह हगने के लिए ट्विटर पर क्यू चले आते हैं 🙄,1
जेएनयू न हुई मिथुन की बहन हो गयी है हर तीसरे दिन खतरे में आ जाती है 😂😂,0
‘छपाक’ देखने के बाद सीएम बघेल बोले गोडसे और एसिड अटैक पर यह cgtop36 com after-seeing-c… via,0
बेचारी रॉबर्ट का चूल्हा फूंके या कांग्रेस में जान वो खुद ही नहीं समझ पा रही है। 😂,1
नाम तो आपजैसे चुतियोको बदलना पडेगा जो भोसडीके नापाकोंका साथ देते है नक्सली हरामखोर 😬,1
अक्षय कुमार भक्तों की वजह से ही स्टार है कम्बख्तों की वजह से नहीं,1
पहले लोगों को बेरोजगार बनाओ फिर उनकी मजबूरी का नाजायज फायदा उठाओ। अब इन आंटी से कोई भी किसी भी तरह की गलत बात नहीं कर सकता अफसोस होता है लोगों की मजबूरी का नाजायज फायदा उठाने पर शर्म करो यार कुछ तो शर्म करो।,1
आर एस एस आपके जेहादी मुजाइदीनी जमातो की तरह क्रिया शिल नही है पता कर लिजीये की विश्व मे कितने देशो मे विश्व हिन्दु परीसद या आरएस एस के विंग क्रिया शिल है कही पर उनहोने बम बलास्ट किया कही पर उनहोने डिमांड की की हमको आदम ए सरीयत आदम मनु को कहा गया है आदम मनु एक है,1
"SEBI का 40 करोड़ का जुर्माना, मुकेश अम्बानी",0
"देश लोगों से बना है, देश को मंदिर _मस्जिद, श्मसान_कब्रिस्तान , सिख _गैर सिख में बांटकर राजनीति करने वाले कभो भी देश का विकास नही कर सकते। चुनाव जीतना अलग है, राष्ट्र निर्माण अलग।",0
रीट 2018 lewal की एक ओर सूची (वेटिंग लिस्ट) जारी करे।,0
भारत का प्राचीन इतिहास बदला गया जिसमें भारतीय अपने मूल इतिहास को भूल गये और अंग्रेजों का गुलाम बनाने वाले इतिहास याद रह गया और आज कई भोले-भाले भारतवासी चैत्र शुक्ल प्रतिपदा को नववर्ष नही मनाकर 1 जनवरी को ही नववर्ष मनाने लगे ।,0
नमस्कार DM साहब मैं निवेदन करता हूँ कि ग्राम सभा आराजी देवारा नैनीजोर की ग्राम पंचायत चुनाव कब तक हो गा और सीट कौन सी है,0
राहुल कौन है ???? Cm या pm हा उन्हो ने जो किया वो भुगत रहे है । मतलव हमारे पिता जी तम्वाकू खाते है तो हम भी खाये किसी के भक्त न बनो ये नेता,1
माननीय परिवहन मंत्री यमुना एक्सप्रेस वे पर टोल प्लाजा जेवर और फास्ट्रेक ना होने के कारण जबरन अवैध वसूली की जा रही है जबकि भारत सरकार का कहना है कि पूरे भारत में सारे टोल प्लाजा फास्ट ट्रेक से जोड़ दिए गए हैं,0
✌️✌️✌️👍👍👍👍💐💐✌️✌️ जन सेवा हीच खरी ईश्वरसेवा🙏🙋,0
टोटी चोर,1
माननीय केबिनेट मंत्री उत्तर प्रदेश सरकार श्री को जन्मदिन की हार्दिक बधाई। ईश्वर आपको स्वस्थ निरोगी और दीर्घायु करें।,0
जिन 💯 लोगों ने मुझे फालो किया है उन्हें तहे दिल से शुक्रिया 🙏🙏❤️❤️,0
उसकी आंखें बला की ताजिर हैं। जिसको देखें ख़रीद लेती हैं।,0
धन्यवाद आपका ये उपकार,0
अखिलेश यादव जी डरिये नही ये कोरोना वैक्सीन है बाकी भाजपा वैक्सीन और योगी वैक्सीन तो आप देख ही चुके हैं 😀,0
उस दुष्ट को तो 1991 में ही उङा दिया गया बम से।,1
दुखद,0
खशमां नु खाणी सरकार है,1
"फिर कहां पूरी श्री राम, 🙏🙋",0
प्रियंका खान वाड्रा तेरी दादी इंदिरा फिरोज खान ने तो गोहत्या बंद करने का वादा करके चुनाव जीती और बाद दोगलू बदल गई और संतों ने जब उसके पास जाकर पूछा तो पांच हजार साधुओं को गोली चलवाई जो तडफ रहे थे उन्हें केरोसिन प्रेटोल डलवा कर जिन्दा जला दिया। इतना पापी थी। भाजपा यह नहीं किया है,1
"सौमित्र जी ""आप"" बोल कर ""आप"" शब्द की गरिमा को शर्मसार मत कीजिए,",1
किया भले अरविंद केजरीवाल सरकार ने हों। पर ये की नाकामी है। साद आज तक नहीं मिला। उसका illegal building अभी भी वैसे ही है। शर्म आती है।,1
केजरीवाल मूर्ख मुख्यमंत्री है 50 बार रिट्वीट करें,1
सन्त रामपाल जी महाराज जी की लोकप्रियता दिन प्रतिदिन बढ़ती जा रही है। पर 1मिलियन post इसका प्रमाण है। अवश्य देखें साधना टीवी शाम 7:30 से।,0
मैंने खुद को भूल कर भी संभाला है जिंदगी है कि वक्त की शिकार हुए जा रही,0
बिहार सरकार मेधा सूची का प्रकाशन के इतंजार में ऐसे जानबूझकर बैठी है कि पंचायत नियोजन इकाईयों पर इनका नियंत्रण नहीं। और कितने दिनों तक बहाना ढूंढ़ती रहेगी सरकार। बिहार शिक्षा विभाग जग-जाहिर है अपने कर्तव्यों को लेकर विडंबना यह है कि बेरोजगार अभ्यर्थी इसमें पीस रहे हैं।,0
"अन्नदाता का अपमान ,नहीं भूलेगा हिन्दुस्तान!!",0
और हां आखरी बार बोल रहा हूं indian aarmy के पीछे छुपकर अपनी कायरता को मर्दानगी में बदलने की नाकाम कोशिश मत करो क्योंकि तुम्हारा अल्पज्ञान और बकवास सब बया कर रहा है😠,1
मोदी का विरोध करने वालों आज तुम लोग को पता चल गया होगा ।तुम उनका विरोध करो ओ अपना काम करते रहेंगे । जय हिन्द।,0
मुह में लेमचूस ले लिया क्या इसपे?,1
मीडिया नही गोदी मीडिया है।।। अपना इमां बेच चुकी है,1
🐷 मर रहे भूखे 😂🤣😂 मरने दो फिर,1
पड़ा तो यह था कि अंग्रेजों ने देश को लूटा था मे तो ख़ून तक चूसा जा रहा है,1
"कलेंडर में सिर्फ साल बदला है, तानाशाह मोदी की फितरत ठंड के बीच हरियाणा के रेवाड़ी में अन्नदाताओं पर इस पुलिसिया बर्बरता की जितनी निंदा की जाए वो कम है । इतिहास खट्टर-मोदी को कभी माफ नही करेगा ।",1
इन्सान का पतन उस समय शुरू हो जाता है जब अपनाें काे गिरानें की सलाह गैराे से लेना शुरू कर देता है 🙏🏻सुप्रभात🙏🏻,0
"मैंने बीएड और डीएलएड दोनों कर रखी है,जो भी फैसला करना है जल्दी करो और विज्ञप्ति जारी करो चुतियो। एग्जाम डेट क्या न्यूज वालों के पिछवाड़े में डालने के लिये बताई है??",1
इन्कलाब जिंदाबाद,0
जी,0
नकली बौद्ध नकली किसान आंदोलन में दिख रहे हैं।असली बौद्ध मोदी जी के मुरीद हैं वो मोदी के ओर देख रहे हैं कि कैसे तिब्बत को आज़ाद करवाया जाए।,1
"राम मंदिर को चंदा नहीं देने का कारण ""सांई ट्रस्ट"" ने अपने को 'हिंदुओं से अलग' होना बताया, जबकि इस ट्रस्ट की कुल संपत्ति हिंदुओं की देन है और हिंदुओं से ही अलग बताना धोखा नही",1
जय श्री राम,0
"बहुमुखी संगीत संगीतकार और बॉलीवुड के दिग्गज को उनकी पुण्यतिथि पर याद करते हुए, जिन्होंने संगीत को बॉलीवुड में एक नया आयाम दिया।",0
"कांग्रेस आईटी सेल वाले इस बार खुद ही एक दूसरे को ट्रोल कर रहे है वो भी सिर्फ इसलिए कि सच्चा कांग्रेसी कौन है, और इस ट्रॉलिंग में अपने उर्दू नाम वाले कांग्रेसी भी है, अब देखना ये है कि वो खुद को कांग्रेसी मुसलमान साबित करने में किस हद्द तक गिरते है.",1
ओह्ह चच्चा मगरमच्छ के आँसू न रोउ सबको पता है तुम्हारी ओर तुम्हारी राजमाता की फिक्र ओर तुम्हारा मंदबुद्धि तो वेसे भी नानी के यह गया।,1
"Sant Shri Asharamji Bapu ने बाल व युवा पीढ़ी में नैतिक एवं आध्यात्मिक मूल्यों के सिंचन हेतु हजारों बाल संस्कार केन्द्रों, युवा सेवा संघो व गुरुकुलों की स्थापना की जिससे युवाधन अपनी सोई हुई शक्तियों को पहचान सकेंं।",0
🚩🙏 शुभ प्रभात 🚩🙏,0
जो नेता राजनीति करने के लिए कारोना वैक्सीन का विरोध कर रहे हैं उन राजनेताओं पर देश विरोधी देश केस चलना चाहिए क्यूंकि वोह लाखों जिंदगी से खेल रहे हैं,1
👉Caa-नागरिकता बिल-जमीन को साला इतना ज्ञान देता कौन है,1
ये तो शुक्र मनाओ की बिकाऊ मीडिया ने अब तक पत्नी छोड़कर भागने के फ़ायदे नही गिनवाए वरना लाखों भक्त रंडवे हो गए होते 🤣🤣🤣,1
सत्ता का इतना नशा ठीक नही हैं ए ग़ालिब हमनें हिटलर जैसे को भी दफन होते देखा हैं,1
"किसानों का तो भगवान मालिक है। आदमी सुने न सुने ऊपर वाला जरुर देख रहा। कहते हैं उसकी लाठी में आवाज़ नहीं होती है । अदना सा इंसान और घमंड देखो । कब़ में पैर लटके , और चले हैं अवतारी बनने ।",1
दिल्ली तेरी छाती पर लहू के निशान है में सरकार औऱ में किसान,1
लिखता मैं किसान के लिए मैं लिखता इंसान के लिए नहीं लिखता धनवान के लिए नहीं लिखता मैं भगवान के लिए लिखता खेत खलियान के लिए,0
लख लख बधाइयाँ !!! मशहूर पंजाबी लोक गायक एवं अभिनेता श्री गुरदास मान जी को जन्मदिन की बहुत बहुत शुभकामनाएं! वाहे गुरु की कृपा आप पर सदा बनी रहे!,0
जय श्री कृष्णा,0
"VIP treatment आप लेते हैं, तो सबसे ज़रूरी तो आप हुए ना?",0
"भृष्टाचारियो को सख्त से सख्त सजा मिलनी चाहिए, इस जघन्यतम अपराध में शामिल सभी अधिकारियों को सुनवाई रैपिड कोर्ट में करवा कर इनकी सही सजा तुरन्त मिलनी चाहिए",0
आभार😊🤗🕉️,0
देश भर में चल रहे आयुष्मान भारत की सुविधा २०२१ से मध्य वर्गीय परिवार को भी मिले आपके चैनल के द्वारा तथा इसका DNA भी होता है तो भी DNA करों लेकिन आपने बदलाव मांगा था देने का प्रयास किया है यही बातें मैंने PM के टवीट पर भी कहने का प्रयास किया है भारत माता की जय,0
"अगर इस देश को युगों  युगों तक  सुरक्षित रखना  होतो , हिन्दू  राष्ट्र  बनाना  ही  होगा। मुसलमान , बौद्ध  और  इसाईयों  कि  तरह कट्टरपंथी  होना  होगा । अब समय आ चुका है। हिन्दूओं के कट्टरपंथी होने का",1
बेटा मुनव्वर फारुकी शुक्र मनाओ इंदौर में थे तो बच गए यूपी में होते तो पिछवाड़े में डंडा डाल कर बीच चौराहे पर खड़े कर दिए जाते 🤚💪😂😂,1
किसानों को खलिस्तानी जैसे शब्द बोल कर शर्मिंदा किया जाने पर प्रधानमंत्री और भारतीय जनता पार्टी को तत्काल माफी मांगना चाहिए ।,0
खुद के प्रदेश में इस बिल को गजट में छपवा कर लागू कर दिया और पूरे देश में किसान आंदोलन को लेकर देश में आग लगाने की कोशिश कर रहे हैं श्रीमान आप इस पर जरूर ध्यान रखिएगा एक मुंह से एक ही बात बोली जाती है दो बात नहीं,0
एक लाख से अधिक पंजीकृत श्रमिकों को दो-दो हजार रुपये की वित्तीय सहायता प्रदान की गई। ड्यूटी के दौरान मृत्यु होने पर एचआरटीसी चालकों-परिचालकों को पच्चास लाख रुपये अनुग्रह अनुदान की घोषणा जयराम सरकार द्वारा की गई है।,0
"अब वो लोग भी हमें मतलबी कहते हैं, जो खुद मतलब के लिए हमसे बात करते",0
"जब प्रोजेक्ट की फंडिंग ADB se ya World Bank से हो तो आप कॉन्ट्रैक्टर / बिडर के बीच मे पक्षपात नही कर सकती, ये वर्ल्ड बैंक का रूल है।",0
कैसा प्रोसैस करे ?डिग्री‌ तो दूर‌ मार्कशीट ही दिला‌ दो‌ गुरु जी ।जबकी पूर्णतया फीस दी हुई है।,0
इसको कोई इतर भाव से न ले पर कब्जेधारी धर्मविशेष के लग रहे है पहले की सरकारों से विशेष दर्जा प्राप्त इन लोगो को हाथ लगाने में अच्छे अच्छों के पसीने छूट जाया करते थे पर ये योगीराज है किसी के मुँह से चूँ भी नही निकल रही होगी। हमारे प्रदेश में भी अवैध कब्जे धारियो को नानी याद आ रहीहै,1
": यूनियन को एक मंच पर इकट्ठा को धर्म का का विरोध जो नपुंसक लोग नोटबन्दी,Gst,महंगाई,तेल गैस की कीमतो,रेलवे एयरपोर्ट बेचने पर नहीं कर के Youth को सोशल मीडिया से ट्वीटर पर",1
"युवाओं और किसानों की सबसे प्रखर आवाज़, हरियाणा के भविष्य सांसद श्री जी को जन्मदिन की ढेरों शुभकामनाएं । मैं बाबा काशी विश्वनाथ से आपके स्वास्थ्य जीवन एवं बुलंद राजनैतिक भविष्य की कामना करता हूँ।",0
देखने योग्य बातें हैं महोदय बेरोजगारों से कितनी राजनीति के साथ अपनी उल्लू सीधा किए हैं IAS महाश्य,0
2 बार फॉर्म भरवा कर भी वरिष्ठ अध्यापको को भगवान भरोसे छोड़ दिया अब तो शिक्षामंत्री जी हमारा ट्रांसफर करो आपसे हमे बहुत उम्मीद हैं,0
बेशक मेरे भाई 👌,0
"""पंजा पार्टी"" के IT CELL के चमचों! हमे पता है तुम्हारे स्थान विशेष में ज्वलन की अनुभूति होती है की ID देखकर! तुम 1 एकाउंट को ब्लॉक करवाओगे हम 10 से तुम्हारे आलमपनाह की कारगुजारियों का काला चिट्ठा खोलेंगे!",1
दोनों चुटिया है,1
2 साल बेहाल,0
कोरोना वैक्सीन की कीमत कितनी होगी ? सीरम इंस्टिट्यूट के CEO ने दिया जवाब via,0
छूछूदंर को हाथ लगाने से बदबू आता है और तु वही है,1
"काम किया होगा तब मु दिखाते आते, इनको लगा होगा कोई निकम्मी सरकार का अंगूठा छाप मंत्री होगा जो बोल तो देगा पर देहरादून आयेगा नहीं ओर डिंगे हाकने को ई जाता क्या है भक्त तो इसमें भी तालियां बजाकर खुश हो जाएंगे।। चलो कोई नहीं आगे से कोई आपको उकसाने या चैलेंज देने से पहले 100 सोचेगा",1
अच्छी तोतले भिखारी के पास तो नकारा निकम्मा के अलावा कुछ नहीं है 😂😂,1
पड़ोस में जिसने अनगिनत अब्बा छुपाये बैठे हैं वो दूसरों को बेऔलाद बताए बैठे हैं ।,1
बेरोजगार फार्मासिस्ट से क्या चाहती है सरकार भर्ती को बिना कारण किया निरस्त 2013 के बाद 2018 में अाई 1736 पदों की भर्ती को किया निरस्त 4105 पद पड़े हैं रिक्त,0
संजीव भटट जी की आज पहली सुनवाई थी जज साहब ने सिधे अगली तारीख जनवरी के अंतिम हफ्ते मे रख दिया है !! 😪 तारीख नही बताया 😪 Only Retweet 👇,0
इन 59995 में हमारे टेक्स से पलनेवाले सुअर के बच्चे कितने है ?,1
गब्बर तो पहले ही बोला था की कुत्तो का आगे मत नाचना तुम क्यो नही मानती ?,1
इसके ज्ञान के हिसाब से ये मुलायम को नहीं लालुप्रसद बेटा लग रहा है। समजवादी पप्पू कि कमी महसूस नहीं होने दे रहा है।,1
मैडम लातों के भूत बातों से नहीं मानते,1
बहुत बात पर आपको फॉलो किया जाता है.,0
एक बार कोरोना हुआ तो अक्ललेश का बाप भी लगाएगा,1
जन्मदिन कि हार्दिक बधाई राज्यसभा सांसद श्री नीरज डांगी को जन्मदिन कि बधाई देते काँग्रेस के वरिष्ठ नेता नीरज शर्मा,0
खट्टर की बहू 😂😂😂,1
"लगवाते समय देख लेना, वैक्सीन ही हो , खाली डिस्टिल वाटर ही न पेल दें, कम्बख्त इनका कुछ भरोसा नहीं।",1
"भाजपा सरकार ने आज फिर निरर्थक वार्ता करके अगली तारीख़ दे दी। हर बार आधा दिन गुजार कर 2 बजे बैठक करने से ही लगता है कि भाजपा सरकार आधे मन से आधे समय काम करके, इस आंदोलन को लम्बा खींचना चाहती है, जिससे किसानों का हौसला टूटे पर किसान टूटनेवाले नहीं, सत्ता का दंभ तोड़नेवाले हैं।",0
"चारों तरफ़ लकडहारे हैं, फिर भी पेड़ कहां हारे Singh IAS",1
"पहला टीका ,महामहिम को ,दूसरा मोदी जी को ,तीसरा मोहन भागवत को ,चौथा संवित पात्रा को लगना चाहिए ।",0
भाजपा सरकार मुर्दाबाद,1
😢देखो ये जिओ की लूट जिओ RCOM का Assets and Spectrum मुफ्त में उपयोग कर रहा है लेकिन RCOM का 28000 Crore का AGR और 55000 Crore का बेन्क लोन भरपाई नहीं करता?😢दूसरा ये दोनों अंबानी भाई ने मिलकर RCOM को देवालिया घोषित ईस देश/पब्लिक का ये पैसा वापिस भरपाई करना ना पडे😢,0
"काले कानून निरस्त करवा दो-धरना खत्म राहुल गांधी ने सरकार को क्रूर कहा-57 किसान शहीद ,ये क्रूरता ही बादल ने मोदी को तानाशाह कहा-पुराने साथी है -हकीकत वो जानते हैं। वामपंथी दलों ने गणतंत्र दिवस पर राजपथ पर ट्रैक्टर चलाने का आइडिया दिया-ट्रैक्टर देश की शान है।",1
Rip पागल रन्डी कूगना,1
"माननीय हम के अभ्यर्थी भी तो खून-पसीना बहाकर,कड़ी मेहनत से यहां तक पहुंचे हैं।हमने भी तो 5 वर्ष तीनों चरणों के लिए कठिन मेहनत और प्रतीक्षा की है।कृपया 227 पद पुनःजोड़कर युवाओं को न्याय प्रदान करें .x",0
"के काफिले पर हमले की ख़बर आ रही है। ये बेहद निंदनीय है। हार के बाद गुंडागर्दी फैला रही है। भाजपा जब-जब डरती है, गुंडागर्दी करती है।",1
जय श्री राम 🙏🙏🙏🙏🙏🙏,0
दिल्ली की दहलीज़ पर “दम” तोड़ता रहा किसान फिर भी महलों में आराम से सो रहा है शैतान अन्धभक्त,1
"तख़्त बदल दो, ताज़ बदल दो बेईमानों का राज़ बदल दो।",1
हमारे देश के हिंदुत्व नेता चुतिऐ है वर्ना अपने धर्म के खिलाफ बोलते नही ।।,1
सही वक्त पर करवा देंगे हदों का तालाब खुद को समंदर समझ बैठे,0
भारत में क्रिप्टो प्रेमियों के साथ जुड़ने के अवसर के लिए धन्यवाद। हम इसे इस शनिवार कर सकते हैं। 🙏,0
चमचा😜,1
"अभी करें योग🧘‍♂️ ""उज्जायी प्राणायाम"" YouTube Link रहिये आकाशवाणी के संग📻 Like👍Comment✍️Subscribe🔔 कीजियेगा",0
आरती की थाल ले कर तैयार रहना 😆😆😆😆😆😆😆,0
राम नाम का सिमरन करने से इंसान जी सकता है St Dr. ji से गुरु मंत्र लेकर के अनुयायी आनंदमय जीवन व्यतीत कर रहे हैं,0
कृति सैनन बाइक राइड का लुफ्त उठाती आईं नजर,0
"स्वरा आप बार-बार ऐसा क्यों करती हैं? आपको सेना पर सवाल उठाना है तो पूरी पड़ताल करें, नहीं तो कुछ नहीं बोले, क्या जरूरी है बोलना ? सेना को बदनाम क्यों करती हैं ? क्या आपको तनिक भी शर्म नहीं आती? क्या आपने शर्म बेच दिया है?",1
"कम्मो जी को सलाम है,इतनी चाटुकारिता को कौन करता है भाई😀",1
"सुप्रभात,GM",0
आज देश का किसान सरकार की गलत नीतियों के कारण भारी ठंढ के मौसम में सड़कों पर रहने को मजबूर है और ये नालायक सरकार कुम्भकर्णी नीद सोई हुई है,1
"सारद दारुनारि सम सूत्रधर अंतरजामी,जेहि पर कृपा करहिं जनु जानी। कबि उर अजिर नचावहिं बानी🙏",0
जय महाकाल🙏 शुभ प्रभात दीदी 😍🙏,0
राजनीति करनी है तो गुंडे पालो गुंडे बनो नही,1
"Viral Video: शख्स ने बॉलीवुड गानों पर किया धमाकेदार डांस, दीपिका के ‘घूमर’ गाने पर भी नाचता दिखा",0
लौंडे कि हरकत देखकर मुलायम सिंह यादव भी सोच रहे होंगे कि काश उस रात मेरा मुलायम ही रहता । 😂😂😂😂🙈 🚩जय श्री राम🚩,1
😂😂😂😜 यह तो मैं भी सोच रहा हूं मेरा ट्यूटर क्यों नहीं सही से चल रहा है,0
रजत शर्मा पत्रकार नही मोदी का पIलतू 🐕 है! अगर आपको जरा भी शक़ हो तो इस सत्य को बिल्कुल RT मत करना!,1
अपने ऊपर होने वाले साजिश और खतरे को नजरअंदाज कर पूज्य Sant Shri Asharamji Bapu ने राष्ट्रहित में धर्मांतरण कार्य बंद कराने की हरसंभव प्रयास की । मिशनरियों द्वारा धर्मांतरित किये गए भोले भाले हिंदुओं की घरवापसी करायी।,1
ओम् जी।,0
भाजपा के राज मे जितना लूटहारी मची है किसी सरकार मे नही थी देश के लिए कोई ऐसा काम नही किया है भाजपा ने जिससे देश का कुछ फयेदा हो।,1
जी 🙏🌷 🌹🔱🌿 🙏🌷🌿 🙏🏹💢 🙏 🌷🌿,0
भाई ऐसा कर एक अपनी असली id भी बना ले. उस से समर्थन कर किसानों को . मुझे पता है ये तेरा काम है. मजबूरी है. पापी पेट का सवाल है. इस account चाट ले चल 😆😆 2 रुपये.,0
15 जनवरी से 27 फरवरी तक रामसेवक आएंगे आपके द्वार,0
हमारा बोर्ड से अनुरोध है कि जल्दी से जल्दी डिप्लोमा JE कीआंसर की जारी की जाए FIGHT FOR RIGHT,0
RT करने वालों को फॉलो करें. गोबरभक्त 10 फिट की दूरी बनाए रखे.,1
गेला का,0
क्या मरने के बाद मिलगे प्रमोसन,1
नेता जी का चेहरा देख कर लग रहा है दरोगा ने गिरा 2 उठा 2 के ठोंका है इसकी मैं कड़ी निंदा करता हूँ अगर मारते 2 लाल कर देते तब भी कड़ी निंदा ही करता,1
दिल्ली के चांदनी चौक में तोड़े गए हनुमान मंदिर के लिए केजरीवाल सरकार के खिलाफ जबरदस्त प्रदर्शन हुआ इस लंपट धूर्त खेजड़ीवाल को अक्ल दो प्रभु,1
